File,SW20,Location,Used4Training,ClassSegment1,ClassSegment2,ClassSegment3,ClassSegment4,ClassSegment5,ClassSegment6,ClassSegment7,ClassSegment8,ClassSegment9,ClassSegment10,ClassSegment11,ClassSegment12,ClassSegment13,ClassSegment14,ClassSegment15,ClassSegment16,ClassSegment17,ClassSegment18,ClassSegment19,ClassSegment20,ClassSegment21,ClassSegment22,ClassSegment23,ClassSegment24,ClassSegment25,ClassSegment26,ClassSegment27,ClassSegment28,ClassSegment29,ClassSegment30,ClassSegment31,ClassSegment32,ClassSegment33,ClassSegment34,ClassSegment35,ClassSegment36,ClassSegment37,ClassSegment38,ClassSegment39,ClassSegment40,ClassSegment41,ClassSegment42,ClassSegment43,ClassSegment44,ClassSegment45,ClassSegment46,ClassSegment47,ClassSegment48
1208229914.181105123002.wav,0,MO,0,0.0537,0.0375,0.0084,0.0114,0.0403,0.0067,0.0073,0.026,0.016,0.0209,0.1007,0.0215,0.0594,0.0495,0.1035,0.0053,0.0045,0.1079,0.0137,0.1738,0.076,0.1375,1.0,0.0262,0.4982,0.036,0.0244,0.1197,0.0424,0.0978,0.0187,0.9906,0.9564,0.0168,0.0557,0.0097,0.0277,0.0189,0.0326,0.0199,0.6162,0.02,0.0486,0.0587,0.0152,0.0094,0.0417,0.0125
1208229914.181105140002.wav,0,MO,0,0.0077,0.0247,0.0209,0.0373,0.0706,0.1492,0.0095,0.0967,0.0053,0.0071,0.2848,0.1347,0.0911,0.0073,0.068,0.0108,0.011,0.0608,0.0513,0.0345,0.0494,0.0324,0.0378,0.0522,0.0073,0.1595,0.0211,0.0828,0.0158,0.0506,0.0516,0.0136,0.0485,0.045,0.0044,0.0313,0.0353,0.2236,0.0084,0.1132,0.0148,0.0201,0.0479,0.0255,0.0122,0.058,0.0115,0.0489
1208229914.181106003002.wav,1,MO,1,0.2106,0.0369,0.0195,0.0108,0.0104,1.0,0.9946,0.071,0.1959,0.9948,0.9901,0.1237,0.9997,0.0345,0.6158,0.0893,0.0179,0.0561,0.0512,1.0,0.0147,0.9625,0.2644,0.0492,0.0529,0.1307,0.047,0.0536,0.0083,0.0106,0.0633,0.0573,0.1469,0.9938,0.0126,0.3857,0.9509,0.9079,0.1737,0.2444,0.1618,0.4852,0.9999,0.7649,0.0418,0.5624,0.6885,0.1358
1208229914.181106020002.wav,1,MO,1,0.3056,0.0654,0.0571,0.0545,0.0558,0.0298,0.0409,0.0856,0.0936,0.0516,0.7658,0.0096,0.2443,0.914,0.9626,1.0,0.9997,0.2586,0.9106,0.3073,0.1077,0.0323,0.0397,0.0699,0.0648,0.0201,0.1532,0.058,0.0123,0.0208,0.0368,0.9975,0.9975,0.4755,0.0574,0.039,0.1855,0.0222,0.0839,0.0919,0.0385,0.0648,0.0202,0.0753,0.3376,0.0092,0.0391,0.2608
1208229914.181106050002.wav,0,MO,0,0.0451,0.1863,0.1877,0.0038,0.0226,0.1391,0.014,0.014,0.1952,0.2282,0.0365,0.0831,0.1125,0.057,0.0318,0.0255,0.0107,0.0116,0.1159,0.0633,0.0575,0.0703,0.0243,0.0228,0.0268,0.1513,0.0048,0.1123,0.0755,0.4228,0.1966,0.0905,0.0433,0.1377,0.0254,0.07,0.0946,0.021,0.4712,0.2319,0.0269,0.0055,0.0999,0.0401,0.1106,0.0092,0.3296,0.0458
1208229914.181106073002.wav,0,MO,1,0.0384,0.0369,0.0319,0.0197,0.0514,0.0121,0.101,0.0886,0.0086,0.3354,0.0212,0.0502,0.1959,0.0436,0.0165,0.0218,0.0627,0.0237,0.0287,0.0048,0.0836,0.0241,0.0208,0.0733,0.0404,0.0612,0.3323,0.0209,0.0212,0.0323,0.0275,0.0067,0.0773,0.1249,0.0226,0.1038,0.1478,0.0211,0.0642,0.0473,0.0586,0.0053,0.0129,0.1234,0.0322,0.046,0.0082,0.0149
1208229914.181106180002.wav,0,MO,1,0.0981,0.109,0.1208,0.0323,0.0114,0.094,0.0531,0.0803,0.7195,0.0143,0.068,0.1843,0.0546,0.0154,0.0498,0.0573,0.9667,0.1167,0.1387,0.0491,0.0205,0.0672,0.0519,0.0099,0.074,0.0215,0.0751,0.0985,0.0343,0.0739,0.1233,0.0523,0.1055,0.1672,0.2492,0.1032,0.0963,0.0526,0.159,0.1604,0.0437,0.0175,0.0087,0.0345,0.1607,0.0971,0.0209,0.0081
1208229914.181106233002.wav,1,MO,0,0.8252,0.9026,0.9828,0.9999,1.0,1.0,0.9382,0.2071,0.9993,1.0,1.0,1.0,1.0,1.0,0.9986,0.9981,0.993,0.9372,0.9956,0.8448,0.9989,0.9947,0.5864,0.9445,0.9996,0.9714,1.0,0.9961,0.9998,1.0,0.9994,1.0,0.9591,1.0,1.0,0.9999,1.0,1.0,0.9971,0.9999,1.0,0.9829,0.994,0.9804,0.9998,0.6258,1.0,0.8671
1208229914.181107070002.wav,0,MO,0,0.2506,0.2998,0.1727,0.5548,0.0233,0.2509,0.2748,0.1176,0.1151,0.0757,0.0876,0.0608,0.0745,0.1171,0.1553,0.1316,0.1646,0.1299,0.1721,0.0577,0.201,0.0762,0.029,0.1623,0.0348,0.0791,0.1034,0.1171,0.0828,0.0788,0.0515,0.2797,0.2613,0.083,0.0667,0.0847,0.009,0.1155,0.0419,0.0806,0.0321,0.1422,0.1533,0.1443,0.1372,0.1334,0.3177,0.0773
1208229914.181107153002.wav,0,MO,1,0.0895,0.0127,0.0627,0.0478,0.3626,0.0083,0.2741,0.2492,0.1553,0.2267,0.0367,0.0766,0.1753,0.2884,0.1335,0.0226,0.4777,0.0895,0.2955,0.4523,0.2097,0.7994,0.1313,0.421,0.2639,0.9285,0.8063,0.4738,0.3534,0.2437,0.0546,0.1749,0.0218,0.0526,0.0699,0.0071,0.2167,0.0238,0.0589,0.1867,0.1521,0.1578,0.1007,0.0184,0.3352,0.2048,0.5952,0.4607
1208229914.181107180002.wav,0,MO,0,0.8166,0.9794,0.9999,0.9731,0.9926,0.9744,0.6007,0.8996,0.6969,0.9432,0.9943,0.8561,0.9699,0.8604,0.998,0.9977,0.9955,0.5946,0.8589,0.4471,0.5902,0.9951,0.9995,0.9996,0.7872,0.9984,0.245,0.3177,0.6719,0.6647,0.5368,0.8226,0.0463,0.979,0.9027,0.4237,0.3887,0.5443,0.4407,0.5438,0.8038,0.6104,0.6454,0.5003,0.7372,0.6568,0.4949,0.4815
1208229914.181107210002.wav,0,MO,1,0.0166,0.4788,0.9947,0.3855,0.1037,0.1775,0.5252,0.1857,0.0403,0.4293,0.2899,0.0205,0.0351,0.1545,0.4408,0.077,0.0306,0.2441,0.207,0.1175,0.2572,0.0606,0.0475,0.1159,0.0628,0.0359,0.0368,0.0692,0.1602,0.0685,0.1087,0.2571,0.2793,0.0764,0.134,0.0149,0.1888,0.0069,0.0544,0.0263,0.0969,0.0614,0.0001,0.33,0.0008,0.3052,0.1059,0.229
1208229914.181108053002.wav,1,MO,1,0.9109,0.6009,0.3071,0.1111,0.2445,0.2088,0.1069,0.214,0.5563,0.0915,0.4082,0.5796,0.998,0.2465,0.3292,0.2813,0.4226,0.3185,0.0242,0.3816,0.2413,0.0197,0.459,0.9579,0.498,0.564,0.3368,0.9033,0.3271,0.2585,0.9798,0.9993,1.0,1.0,0.9463,0.9869,0.3943,0.3204,0.1347,0.8755,0.0115,0.4843,0.3334,0.2809,0.1564,0.088,0.163,0.3003
1208229914.181109040002.wav,0,MO,0,0.1354,0.0498,0.0822,0.0234,0.1767,0.0198,0.1533,0.0043,0.1568,0.1151,0.0386,0.1771,0.1713,0.063,0.1418,0.0262,0.0128,0.0345,0.2535,0.0464,0.0482,0.1101,0.1435,0.1152,0.0202,0.0234,0.2205,0.2726,0.0418,0.0317,0.0826,0.0226,0.135,0.0143,0.2416,0.0483,0.032,0.0893,0.1031,0.1222,0.0132,0.0268,0.3036,0.0146,0.1029,0.2165,0.1139,0.3544
1208229914.181109170002.wav,0,MO,0,0.0202,0.0145,0.0728,0.0193,0.1807,0.0988,0.0243,0.1544,0.0115,0.01,0.0339,0.0846,0.0055,0.0184,0.0126,0.0141,0.0144,0.0274,0.057,0.0125,0.1792,0.0394,0.0045,0.0556,0.0198,0.0585,0.0311,0.0346,0.0076,0.1178,0.1069,0.0258,0.0268,0.0202,0.0415,0.131,0.0317,0.3411,0.0081,0.0046,0.0722,0.0088,0.0374,0.0082,0.0815,0.0978,0.0179,0.0306
1208229914.181110160002.wav,0,MO,1,0.1096,0.1402,0.1681,0.0888,0.0219,0.049,0.0304,0.0923,0.1428,0.1405,0.0019,0.0288,0.0302,0.273,0.002,0.0164,0.1394,0.0701,0.0148,0.0066,0.0231,0.0184,0.1251,0.7236,0.0056,0.2727,0.0696,0.2341,0.1523,0.0389,0.0704,0.0498,0.1013,0.0126,0.1071,0.2464,0.1179,0.0615,0.5526,0.1406,0.0,0.1437,0.0517,0.3989,0.0375,0.0843,0.0253,0.1888
1208229914.181111070002.wav,1,MO,0,0.0415,0.0805,0.0643,0.0741,0.1905,0.4412,0.141,0.1021,0.7714,0.0392,0.0725,0.0322,0.1245,0.2212,0.4021,0.6322,0.2508,0.4458,0.0849,0.4691,0.1604,0.1618,0.0396,0.1176,0.3831,0.2082,0.3223,0.6528,0.1648,0.1911,0.075,0.1226,0.8813,0.6284,0.2787,0.1336,0.0944,0.0173,0.0418,0.0973,0.0728,0.4375,0.5238,0.3621,0.2339,0.3774,0.3152,0.01
1208229914.181111083002.wav,1,MO,0,0.952,0.9998,0.9999,1.0,1.0,1.0,0.9998,1.0,1.0,1.0,0.9999,0.9988,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9997,1.0,1.0,0.9999,1.0,1.0,0.9989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9868,0.9685,0.9999,0.8385,0.9786,0.9689,1.0,1.0,0.9996,1.0,0.9622,0.8924,0.9944,0.9758,1.0,1.0
1208229914.181111153002.wav,0,MO,1,0.0693,0.0199,0.0642,0.0847,0.061,0.0514,0.0724,0.0214,0.0149,0.0525,0.0687,0.062,0.0533,0.0794,0.0952,0.0145,0.0107,0.0196,0.0582,0.0196,0.0371,0.043,0.0221,0.0206,0.0119,0.0181,0.0062,0.0064,0.0055,0.0252,0.0374,0.0196,0.0862,0.0601,0.0537,0.0222,0.0312,0.0351,0.0077,0.6027,0.034,0.0101,0.0308,0.0124,0.0292,0.0644,0.0423,0.0599
1208229914.181111213002.wav,1,MO,1,0.1764,0.0714,0.9064,0.0016,0.1933,0.0184,0.0043,0.1634,0.0752,0.328,0.9998,1.0,0.9956,0.5545,0.2212,0.0928,0.9656,0.9723,0.8096,0.5082,0.9828,0.1133,0.2565,0.4075,0.4381,0.4473,0.9787,0.1466,0.0045,0.0392,0.0059,0.0907,0.0201,0.0622,0.0522,0.1455,0.8091,0.0259,0.0932,0.0483,1.0,0.1076,0.1785,0.0606,0.0617,0.0533,0.1065,0.1069
1208229914.181111233002.wav,1,MO,0,0.0074,0.153,0.103,0.0267,0.1404,0.077,0.9805,0.9994,0.995,0.9217,0.7875,0.9016,0.7668,0.8219,0.1185,0.1527,0.1039,0.1638,0.0595,0.3256,0.4173,0.0918,0.1775,0.0899,0.5145,0.3117,1.0,1.0,1.0,0.9093,0.3041,0.5212,0.6719,0.6897,0.894,0.9967,0.7409,0.1326,0.207,0.898,0.5045,0.9716,0.6666,1.0,0.9936,0.4838,0.1389,0.128
1208229914.181112060002.wav,0,MO,0,0.0762,0.1831,0.2044,0.0848,0.0825,0.2489,0.0076,0.1264,0.0359,0.0987,0.0401,0.1208,0.0387,0.04,0.097,0.0982,0.0681,0.0768,0.0488,0.0298,0.0094,0.0693,0.0003,0.0053,0.0325,0.0109,0.0027,0.0091,0.0147,0.301,0.0001,0.2142,0.0011,0.0002,0.0903,0.0006,0.0112,0.118,0.0107,0.1618,0.0697,0.0092,0.0441,0.0586,0.0322,0.0769,0.176,0.0365
1208229914.181112100002.wav,0,MO,0,0.0429,0.0897,0.0627,0.0139,0.0524,0.0475,0.1039,0.1234,0.1913,0.0154,0.1338,0.0157,0.0058,0.1518,0.3373,0.0455,0.0354,0.0432,0.0817,0.2003,0.1974,0.0935,0.0629,0.1571,0.0339,0.0277,0.0433,0.0481,0.0663,0.02,0.0342,0.0066,0.0244,0.0665,0.0165,0.0088,0.0097,0.0277,0.0456,0.2179,0.0468,0.146,0.2771,0.0113,0.1735,0.2352,0.2596,0.0428
1208229914.181113083002.wav,1,MO,1,0.1151,0.0893,0.0974,0.0066,0.1936,0.6206,0.1546,0.1224,0.1662,0.0589,0.049,0.1393,0.1643,0.1581,0.0472,0.1835,0.0607,0.028,0.2147,0.3508,0.0958,0.126,0.0379,0.0845,0.1927,0.1012,0.0706,0.053,0.0889,0.0856,0.0612,0.362,0.3825,0.3519,0.1713,0.2513,0.2726,0.0779,0.0915,0.0527,0.0577,0.1078,0.0819,0.0529,0.1146,0.0521,0.0709,0.1584
1208229914.181113103002.wav,0,MO,0,0.0777,0.0977,0.0685,0.0333,0.1705,0.0836,0.0315,0.1125,0.0901,0.03,0.1379,0.0887,0.1497,0.0747,0.3854,0.2442,0.0428,0.1029,0.1895,0.5568,0.0816,0.0414,0.1245,0.2408,0.1558,0.339,0.2068,0.0588,0.2994,0.0839,0.07,0.1034,0.1034,0.0488,0.0223,0.3271,0.0967,0.0527,0.036,0.1484,0.0549,0.115,0.4952,0.0721,0.0557,0.0268,0.0163,0.0378
1208229914.181113180002.wav,0,MO,0,0.033,0.0141,0.0155,0.0416,0.0129,0.0206,0.032,0.0147,0.0488,0.0076,0.0008,0.0047,0.0011,0.1744,0.0076,0.0487,0.1836,0.0231,0.0435,0.2474,0.0183,0.0015,0.1521,0.0335,0.0021,0.0701,0.5947,0.0063,0.3147,0.0011,0.0342,0.0432,0.0148,0.0661,0.0001,0.8017,0.0443,0.0089,0.0003,0.1137,0.0709,0.0002,0.0,0.4223,0.0478,0.0356,0.8991,0.0185
1208229914.181114233002.wav,0,MO,0,0.21,0.0937,0.1471,0.0466,0.1864,0.0244,0.036,0.0413,0.0304,0.0717,0.4462,0.1073,0.2019,0.0409,0.133,0.0368,0.1061,0.0913,0.0757,0.0325,0.1105,0.0416,0.0041,0.0624,0.247,0.0782,0.1501,0.0844,0.1427,0.0565,0.0397,0.0971,0.0121,0.0544,0.2128,0.0438,0.0507,0.0392,0.0678,0.2915,0.7026,0.0124,0.0367,0.0359,0.2085,0.0244,0.2233,0.1579
1208229914.181115053002.wav,0,MO,1,0.0302,0.0267,0.0196,0.0445,0.03,0.0127,0.0675,0.0496,0.0282,0.0222,0.0232,0.0094,0.0083,0.002,0.0024,0.0173,0.0061,0.0066,0.0522,0.0487,0.0074,0.0107,0.0256,0.0193,0.0093,0.0038,0.0306,0.0007,0.0391,0.0107,0.0798,0.02,0.0062,0.0124,0.0031,0.0553,0.0345,0.0217,0.0607,0.0323,0.0851,0.0257,0.0973,0.0509,0.0422,0.0515,0.0609,0.0187
1208229914.181115080002.wav,0,MO,0,0.1914,0.2964,0.0485,0.2914,0.3642,0.5794,0.0326,0.3519,0.1421,0.179,0.0677,0.1053,0.4887,0.1798,0.104,0.3091,0.282,0.2805,0.6343,0.0356,0.3759,0.4199,0.1047,0.3787,0.2275,0.021,0.5316,0.117,0.5112,0.4974,0.1256,0.2964,0.1348,0.0525,0.023,0.0674,0.1519,0.0484,0.3201,0.2694,0.2576,0.2434,0.502,0.299,0.3134,0.0815,0.2247,0.2692
1208229914.181115083002.wav,0,MO,1,0.3099,0.3402,0.0775,0.0497,0.1555,0.1918,0.1712,0.2495,0.1762,0.1318,0.1953,0.085,0.2496,0.1493,0.1099,0.3205,0.1455,0.3749,0.4933,0.1955,0.3846,0.1449,0.3612,0.0731,0.1598,0.503,0.1361,0.3868,0.2122,0.0822,0.0834,0.1208,0.2872,0.0207,0.1864,0.2128,0.0301,0.0852,0.1659,0.2482,0.0187,0.2186,0.2513,0.0297,0.2097,0.1106,0.0664,0.0916
1208229914.181116083002.wav,0,MO,1,0.0708,0.0376,0.0181,0.1664,0.1205,0.0558,0.1666,0.2875,0.1973,0.1679,0.2336,0.1943,0.0209,0.006,0.0105,0.0764,0.2615,0.232,0.1498,0.2648,0.1233,0.0368,0.1309,0.09,0.4075,0.2867,0.0439,0.0386,0.0439,0.1441,0.2194,0.1455,0.132,0.1161,0.0202,0.0431,0.0046,0.0211,0.0257,0.0214,0.0497,0.0156,0.025,0.1049,0.0393,0.0997,0.0882,0.1057
1208229914.181116120002.wav,0,MO,0,0.2236,0.1111,0.2742,0.0108,0.1812,0.0111,0.1092,0.2763,0.3261,0.4354,0.0789,0.0455,0.1866,0.0124,0.0844,0.1191,0.5165,0.3823,0.037,0.0051,0.0877,0.2986,0.1548,0.4451,0.1338,0.1466,0.0944,0.691,0.1328,0.0299,0.1591,0.1815,0.2631,0.2052,0.0217,0.1736,0.009,0.0102,0.292,0.18,0.0163,0.3134,0.2324,0.0866,0.0036,0.0528,0.3455,0.2762
1208229914.181116150002.wav,0,MO,0,0.0367,0.477,0.0229,0.2448,0.02,0.0363,0.1206,0.0315,0.3144,0.1189,0.0341,0.0567,0.0363,0.0613,0.0053,0.0704,0.0402,0.0943,0.0984,0.0166,0.1389,0.044,0.3117,0.0213,0.0225,0.0994,0.4193,0.0716,0.0088,0.0415,0.0057,0.0183,0.1733,0.01,0.0716,0.0224,0.0089,0.0064,0.1924,0.0255,0.1208,0.0334,0.0513,0.0191,0.0092,0.0194,0.0134,0.0322
1208229914.181116193002.wav,0,MO,0,0.0606,0.0911,0.1104,0.242,0.0713,0.0138,0.1668,0.017,0.1112,0.0811,0.0516,0.0088,0.0582,0.0867,0.0181,0.1299,0.0276,0.0155,0.1793,0.0178,0.0362,0.037,0.0217,0.0638,0.1009,0.0052,0.2,0.2417,0.4621,0.2512,0.4339,0.484,0.5896,0.1371,0.9382,0.9989,0.8734,0.9848,0.7811,0.35,0.157,0.0422,0.0529,0.0911,0.286,0.0294,0.1069,0.1808
1208229914.181116213002.wav,0,MO,1,0.159,0.0653,0.0352,0.0605,0.1033,0.1657,0.1066,0.0133,0.1337,0.1523,0.0732,0.5745,0.1486,0.097,0.0806,0.0936,0.0543,0.0945,0.0011,0.5522,0.0944,0.0966,0.0434,0.1127,0.1072,0.2767,0.1919,0.1576,0.1332,0.0096,0.0975,0.012,0.1054,0.1865,0.1022,0.0984,0.0231,0.0278,0.154,0.1138,0.0387,0.1746,0.1208,0.0908,0.1041,0.181,0.0242,0.0515
1208229914.181117053002.wav,0,MO,1,0.0798,0.1732,0.1123,0.0543,0.1081,0.1083,0.2267,1.0,1.0,0.0696,0.1866,0.107,0.0682,0.2003,0.0339,0.0624,0.0927,0.1096,0.077,0.0522,0.2403,0.0564,0.0256,0.0507,0.128,0.1701,0.167,0.0577,0.0715,0.1628,0.1268,0.3952,0.177,0.3256,0.8745,0.1477,0.1238,0.0814,0.0485,0.0836,0.0964,0.0566,0.0488,0.2746,0.0293,0.016,0.0517,0.0157
1208229914.181117153002.wav,1,MO,1,0.2925,0.1467,0.1006,0.0255,0.0315,0.8593,0.9867,0.1487,0.1381,0.4149,0.2755,0.2203,0.9242,0.9989,0.1871,0.3868,0.1824,0.319,0.5,0.4865,0.3623,0.622,0.1721,0.4327,0.2138,0.3887,0.2827,0.2417,0.1075,0.5849,0.3627,0.1213,0.4513,0.395,0.1541,0.9332,0.2193,0.2953,0.1967,0.9987,1.0,0.5966,0.8104,0.2372,0.9891,0.2281,0.2679,0.5493
1208229914.181117223002.wav,0,MO,0,0.1018,0.0606,0.0028,0.012,0.9709,0.0058,0.0043,0.0046,0.0031,0.0237,0.0009,0.0006,0.0445,0.0521,0.0336,0.2067,0.0825,0.0206,0.0149,0.0021,0.0028,0.1191,0.0058,0.0342,0.0039,0.0018,0.0322,0.0076,0.3172,0.0243,0.0014,0.0062,0.2398,0.0392,0.1963,0.0164,0.8402,0.0025,0.0796,0.0264,0.01,0.0001,0.0029,0.0005,0.073,0.0159,0.0163,0.01
1208229914.181118100002.wav,0,MO,0,0.5824,0.058,0.1382,0.4898,0.0464,0.0218,0.0984,0.0164,0.0699,0.0484,0.0111,0.0179,0.0182,0.0266,0.0582,0.0977,0.2412,0.1662,0.4802,0.4255,0.5466,0.0168,0.0323,0.023,0.0297,0.0197,0.0568,0.0254,0.1009,0.0182,0.0674,0.0251,0.013,0.0085,0.0694,0.0462,0.186,0.0698,0.0371,0.0837,0.0299,0.0205,0.0091,0.0525,0.0589,0.0716,0.1449,0.0155
1208229914.181118223002.wav,0,MO,0,0.0387,0.0998,0.0392,0.3339,0.0584,0.094,0.0533,0.0613,0.049,0.1613,0.1246,0.2749,0.1021,0.0764,0.1872,0.044,0.1161,0.0205,0.0782,0.102,0.106,0.1368,0.0229,0.0576,0.0911,0.1313,0.1859,0.0431,0.2088,0.0959,0.096,0.0414,0.3335,0.1022,0.2463,0.2904,0.0297,0.0947,0.0753,0.1565,0.0949,0.0535,0.1438,0.0897,0.0114,0.0912,0.0767,0.0276
1208229914.181119083002.wav,0,MO,0,0.0948,0.0734,0.084,0.0306,0.0033,0.0203,0.0147,0.0304,0.1266,0.2366,0.0141,0.1909,0.0068,0.1473,0.0135,0.0675,0.0334,0.0088,0.0538,0.0432,0.0096,0.0523,0.1855,0.0232,0.1824,0.0159,0.0121,0.0089,0.1289,0.0062,0.0153,0.0851,0.012,0.0364,0.0172,0.0209,0.0057,0.0165,0.1056,0.0272,0.0453,0.0093,0.0161,0.0088,0.0752,0.0188,0.0381,0.0303
1208229914.181120060002.wav,0,MO,1,0.0941,0.0841,0.0457,0.0326,0.0675,0.0841,0.1744,0.1087,0.0608,0.1228,0.1358,0.0833,0.0294,0.1112,0.0023,0.3998,0.1352,0.016,0.0033,0.0626,0.1518,0.0521,0.0859,0.0896,0.0799,0.0891,0.0992,0.0681,0.018,0.0312,0.0429,0.0408,0.1321,0.0308,0.1034,0.0697,0.1691,0.1133,0.1009,0.0835,0.2002,0.0363,0.052,0.0566,0.021,0.0244,0.0612,0.0813
1208229914.181120070002.wav,0,MO,1,0.187,0.0721,0.1757,0.0353,0.0473,0.0458,0.1684,0.0438,0.0055,0.1364,0.0332,0.0523,0.0789,0.1148,0.1458,0.0268,0.0833,0.1067,0.1532,0.1508,0.0275,0.0146,0.0155,0.1141,0.0196,0.0177,0.0883,0.1946,0.0235,0.0781,0.1809,0.0051,0.0673,0.0814,0.0211,0.0652,0.0162,0.0341,0.0806,0.0059,0.0226,0.0174,0.0338,0.0764,0.0403,0.007,0.0544,0.0209
1208229914.181120143002.wav,0,MO,1,0.0034,0.0924,0.007,0.067,0.0057,0.0222,0.0427,0.1122,0.0163,0.0288,0.0366,0.0349,0.0025,0.0126,0.0122,0.038,0.004,0.0045,0.0149,0.0109,0.0242,0.0142,0.0579,0.0115,0.0192,0.0141,0.0393,0.0115,0.0143,0.0092,0.0574,0.0837,0.0148,0.0061,0.0046,0.0192,0.0165,0.0174,0.08,0.004,0.0229,0.0121,0.0341,0.0053,0.029,0.0282,0.0161,0.0112
1208229914.181121000002.wav,0,MO,0,0.0755,0.3138,0.0482,0.0673,0.0809,0.0897,0.0504,0.0489,0.0197,0.0945,0.0464,0.0362,0.0405,0.0857,0.0587,0.0294,0.0044,0.0551,0.0082,0.0924,0.1318,0.1158,0.0626,0.1478,0.1165,0.0957,0.1035,0.0127,0.0539,0.0919,0.1124,0.2115,0.3247,0.0771,0.1239,0.1049,0.0727,0.2779,0.02,0.0898,0.1406,0.0414,0.0993,0.1148,0.0808,0.1888,0.0314,0.0079
1208229914.181121063002.wav,0,MO,0,0.0373,0.2854,0.0122,0.0619,0.5225,0.0988,0.2066,0.4893,0.1297,0.0088,0.0612,0.0063,0.2018,0.0591,0.0356,0.0168,0.0366,0.2803,0.1541,0.0786,0.1119,0.1445,0.1042,0.0315,0.0368,0.0185,0.0601,0.0399,0.1164,0.155,0.2045,0.0069,0.0277,0.1055,0.648,0.3164,0.5569,0.1641,0.2295,0.3575,0.0023,0.2969,0.1451,0.1657,0.0648,0.234,0.3534,0.3378
1208229914.181123060002.wav,0,MO,0,0.0096,0.0,0.0492,0.0,0.0284,0.0001,0.0007,0.0437,0.5924,1.0,0.0247,0.002,0.0969,0.0036,0.0245,1.0,0.5071,0.0064,0.0,0.0,1.0,0.1332,0.1866,0.0009,0.0136,0.0022,0.0008,0.0867,0.0165,0.0381,0.2241,0.0548,0.9999,1.0,0.6316,1.0,0.9996,1.0,0.9688,0.0107,0.0,0.0111,0.0004,0.0493,0.0059,0.0099,0.0006,0.0008
1208229914.181123193002.wav,0,MO,1,0.0646,0.0459,0.0724,0.1482,0.1299,0.1563,0.096,0.0016,0.161,0.1286,0.0547,0.4274,0.0655,0.0688,0.0693,0.0763,0.0156,0.0664,0.17,0.0785,0.1438,0.1147,0.0417,0.0363,0.0912,0.0854,0.0771,0.0397,0.0875,0.0671,0.038,0.1157,0.0833,0.147,0.0633,0.0952,0.1332,0.05,0.1625,0.0477,0.1111,0.0481,0.1334,0.0582,0.0718,0.2507,0.104,0.0343
1208229914.181123213002.wav,0,MO,1,0.0081,0.0168,0.0045,0.0048,0.0757,0.0055,0.0053,0.0476,0.15,0.0,0.0025,0.0141,0.0238,0.0,0.0013,0.0691,0.2282,0.0854,0.3477,0.0482,0.1371,0.1495,0.3685,0.0044,0.0027,0.0458,0.1483,0.0056,0.0167,0.0007,0.0002,0.0001,0.0,0.0011,0.0003,0.0019,0.0003,0.0029,0.0197,0.0,0.0043,0.0006,0.0093,0.0047,0.0007,0.0073,0.0028,0.0003
1208229914.181124100002.wav,0,MO,0,0.1771,0.1011,0.0128,0.2632,0.0336,0.2595,0.1718,0.2247,0.1889,0.1844,0.0539,0.2539,0.07,0.1307,0.0879,0.1278,0.1967,0.3011,0.2566,0.1198,0.2046,0.0767,0.0442,0.1247,0.0,0.0001,0.0002,0.2992,0.2571,0.0009,0.1261,0.0463,0.1306,0.0022,0.0286,0.0038,0.0047,0.0079,0.0008,0.0,0.001,0.0001,0.0013,0.1567,0.1208,0.3138,0.0559,0.0162
1208229914.181125043002.wav,0,MO,1,0.0087,0.0531,0.0241,0.0551,0.042,0.1988,0.0438,0.1722,0.0346,0.0582,0.0128,0.1169,0.0451,0.0345,0.042,0.067,0.1239,0.0428,0.0975,0.0169,0.0131,0.173,0.096,0.0324,0.1283,0.016,0.0251,0.0468,0.1265,0.029,0.2979,0.1788,0.0048,0.2544,0.2428,0.2562,0.162,0.0237,0.0411,0.0205,0.0208,0.1455,0.0324,0.0103,0.1857,0.0768,0.0346,0.0073
1208229914.181125110002.wav,0,MO,1,0.0111,0.0138,0.0153,0.0327,0.0242,0.0168,0.0505,0.0112,0.0096,0.0172,0.0346,0.0107,0.0104,0.0206,0.0121,0.098,0.124,0.0238,0.0092,0.0268,0.0352,0.0414,0.0063,0.051,0.0236,0.041,0.0285,0.0074,0.0355,0.0217,0.0122,0.012,0.0028,0.0297,0.0583,0.0088,0.0112,0.0106,0.0804,0.0124,0.0358,0.0284,0.0125,0.0148,0.0446,0.0147,0.044,0.0051
1208229914.181126003002.wav,0,MO,0,0.0328,0.0493,0.0293,0.1297,0.1333,0.0143,0.143,0.0079,0.0882,0.1291,0.0414,0.2615,0.2649,0.0835,0.0219,0.0567,0.0081,0.0495,0.0646,0.1979,0.0324,0.1242,0.0252,0.0112,0.0382,0.0153,0.0192,0.0368,0.0508,0.0139,0.0153,0.0147,0.0137,0.0381,0.0333,0.0224,0.0764,0.0792,0.0139,0.0337,0.0308,0.0187,0.0192,0.0249,0.2319,0.0273,0.1954,0.2065
